654.154154, 0.138973, 0.006681, 3.917997
657.657658, 0.153846, 0.006799, 3.952435
661.161161, 0.171220, 0.006920, 2.998246
664.664665, 0.191682, 0.007044, 2.013362
668.168168, 0.215994, 0.007173, 1.347266
671.671672, 0.245161, 0.007305, 0.934690
675.175175, 0.280534, 0.007441, 0.676082
678.678679, 0.323947, 0.007582, 0.507777
682.182182, 0.377941, 0.007728, 0.393711
685.685686, 0.446086, 0.007878, 0.313481
689.189189, 0.533499, 0.008033, 0.255197
692.692693, 0.647628, 0.008193, 0.211662
696.196196, 0.799467, 0.008359, 0.178359
699.699700, 1.005329, 0.008530, 0.152353
703.203203, 1.289065, 0.008707, 0.131682
706.706707, 1.683334, 0.008891, 0.114993
710.210210, 2.223933, 0.009081, 0.101335
713.713714, 2.919045, 0.009278, 0.090021
717.217217, 3.664897, 0.009482, 0.080548
720.720721, 4.157730, 0.009694, 0.072540
724.224224, 4.072377, 0.009914, 0.065713
727.727728, 3.472465, 0.010142, 0.059846
731.231231, 2.719076, 0.010379, 0.054770
734.734735, 2.062244, 0.010626, 0.050349
738.238238, 1.564079, 0.010883, 0.046476
741.741742, 1.203285, 0.011151, 0.043065
745.245245, 0.943431, 0.011429, 0.040046
748.748749, 0.754156, 0.011720, 0.037362
752.252252, 0.613856, 0.012023, 0.034966
755.755756, 0.507863, 0.012340, 0.032818
759.259259, 0.426287, 0.012671, 0.030886
762.762763, 0.362408, 0.013017, 0.029143
766.266266, 0.311591, 0.013379, 0.027565
769.769770, 0.270584, 0.013758, 0.026132
773.273273, 0.237065, 0.014156, 0.024827
776.776777, 0.209346, 0.014574, 0.023636
780.280280, 0.186183, 0.015013, 0.022547
783.783784, 0.166642, 0.015474, 0.021548
787.287287, 0.150016, 0.015960, 0.020631
790.790791, 0.135759, 0.016472, 0.019786
794.294294, 0.123446, 0.017013, 0.019008
797.797798, 0.112742, 0.017584, 0.018288
801.301301, 0.103382, 0.018187, 0.017623
804.804805, 0.095151, 0.018827, 0.017006
808.308308, 0.087876, 0.019505, 0.016434
811.811812, 0.081416, 0.020226, 0.015903
815.315315, 0.075655, 0.020992, 0.015409
818.818819, 0.070497, 0.021808, 0.014949
822.322322, 0.065860, 0.022680, 0.014520
825.825826, 0.061677, 0.023611, 0.014120
829.329329, 0.057892, 0.024608, 0.013747
832.832833, 0.054456, 0.025678, 0.013398
836.336336, 0.051328, 0.026829, 0.013073
839.839840, 0.048473, 0.028069, 0.012768
843.343343, 0.045859, 0.029408, 0.012483
846.846847, 0.043461, 0.030857, 0.012216
850.350350, 0.041257, 0.032430, 0.011966
853.853854, 0.039225, 0.034141, 0.011732
857.357357, 0.037349, 0.036009, 0.011513
860.860861, 0.035614, 0.038053, 0.011308
864.364364, 0.034005, 0.040298, 0.011116
867.867868, 0.032512, 0.042772, 0.010937
871.371371, 0.031123, 0.045509, 0.010768
874.874875, 0.029830, 0.048548, 0.010611
878.378378, 0.028624, 0.051938, 0.010464
881.881882, 0.027497, 0.055736, 0.010327
885.385385, 0.026443, 0.060014, 0.010199
888.888889, 0.025457, 0.064856, 0.010080
892.392392, 0.024532, 0.070372, 0.009969
895.895896, 0.023663, 0.076695, 0.009866
899.399399, 0.022847, 0.083993, 0.009771
902.902903, 0.022080, 0.092484, 0.009683
906.406406, 0.021357, 0.102445, 0.009602
909.909910, 0.020677, 0.114242, 0.009527
913.413413, 0.020035, 0.128361, 0.009459
916.916917, 0.019429, 0.145457, 0.009397
920.420420, 0.018856, 0.166432, 0.009340
923.923924, 0.018315, 0.192550, 0.009290
927.427427, 0.017803, 0.225624, 0.009245
930.930931, 0.017319, 0.268317, 0.009205
934.434434, 0.016860, 0.324651, 0.009171
937.937938, 0.016425, 0.400874, 0.009141
941.441441, 0.016013, 0.506995, 0.009116
944.944945, 0.015622, 0.659501, 0.009096
948.448448, 0.015251, 0.886021, 0.009081
951.951952, 0.014899, 1.231966, 0.009071
955.455455, 0.014565, 1.761938, 0.009064
958.958959, 0.014248, 2.513115, 0.009063
962.462462, 0.013947, 3.288618, 0.009065
965.965966, 0.013660, 3.486752, 0.009072
969.469469, 0.013389, 2.889186, 0.009083
972.972973, 0.013130, 2.078025, 0.009099
976.476476, 0.012885, 1.448630, 0.009118
979.979980, 0.012652, 1.030520, 0.009142
983.483483, 0.012430, 0.759200, 0.009170
986.986987, 0.012220, 0.579713, 0.009202
990.490490, 0.012021, 0.457321, 0.009239
993.993994, 0.011831, 0.371269, 0.009279
997.497497, 0.011652, 0.309089, 0.009324
1001.001001, 0.011482, 0.263105, 0.009373
1004.504505, 0.011320, 0.228450, 0.009426
1008.008008, 0.011168, 0.201948, 0.009484
1011.511512, 0.011024, 0.181471, 0.009546
1015.015015, 0.010887, 0.165560, 0.009613
1018.518519, 0.010759, 0.153192, 0.009684
1022.022022, 0.010638, 0.143641, 0.009759
1025.525526, 0.010524, 0.136387, 0.009840
1029.029029, 0.010418, 0.131053, 0.009925
1032.532533, 0.010318, 0.127368, 0.010016
1036.036036, 0.010224, 0.125143, 0.010111
1039.539540, 0.010137, 0.124252, 0.010212
1043.043043, 0.010057, 0.124618, 0.010319
1046.546547, 0.009982, 0.126211, 0.010430
1050.050050, 0.009914, 0.129041, 0.010548
1053.553554, 0.009851, 0.133159, 0.010672
1057.057057, 0.009795, 0.138657, 0.010802
1060.560561, 0.009743, 0.145676, 0.010938
1064.064064, 0.009698, 0.154414, 0.011081
1067.567568, 0.009658, 0.165137, 0.011231
1071.071071, 0.009623, 0.178197, 0.011388
1074.574575, 0.009594, 0.194063, 0.011553
1078.078078, 0.009570, 0.213353, 0.011725
1081.581582, 0.009552, 0.236896, 0.011906
1085.085085, 0.009538, 0.265804, 0.012096
1088.588589, 0.009531, 0.301599, 0.012295
1092.092092, 0.009528, 0.346390, 0.012503
1095.595596, 0.009531, 0.403147, 0.012721
1099.099099, 0.009539, 0.476131, 0.012950
1102.602603, 0.009552, 0.571569, 0.013191
1106.106106, 0.009571, 0.698721, 0.013443
1109.609610, 0.009595, 0.871520, 0.013707
1113.113113, 0.009624, 1.110936, 0.013985
1116.616617, 0.009659, 1.447503, 0.014276
1120.120120, 0.009700, 1.920535, 0.014583
1123.623624, 0.009747, 2.560551, 0.014905
1127.127127, 0.009799, 3.322034, 0.015244
1130.630631, 0.009858, 3.959980, 0.015601
1134.134134, 0.009922, 4.077081, 0.015977
1137.637638, 0.009993, 3.580171, 0.016374
1141.141141, 0.010070, 2.820286, 0.016792
1144.644645, 0.010154, 2.123817, 0.017234
1148.148148, 0.010245, 1.592736, 0.017701
1151.651652, 0.010342, 1.211833, 0.018195
1155.155155, 0.010447, 0.941232, 0.018718
1158.658659, 0.010559, 0.746790, 0.019272
1162.162162, 0.010679, 0.604408, 0.019861
1165.665666, 0.010808, 0.497964, 0.020486
1169.169169, 0.010944, 0.416770, 0.021150
1172.672673, 0.011089, 0.353667, 0.021859
1176.176176, 0.011244, 0.303785, 0.022614
1179.679680, 0.011407, 0.263747, 0.023420
1183.183183, 0.011581, 0.231167, 0.024283
1186.686687, 0.011765, 0.204327, 0.025206
1190.190190, 0.011960, 0.181970, 0.026198
1193.693694, 0.012166, 0.163161, 0.027263
1197.197197, 0.012385, 0.147194, 0.028410
1200.700701, 0.012615, 0.133528, 0.029647
1204.204204, 0.012860, 0.121744, 0.030985
1207.707708, 0.013118, 0.111515, 0.032433
1211.211211, 0.013391, 0.102579, 0.034006
1214.714715, 0.013680, 0.094728, 0.035718
1218.218218, 0.013985, 0.087796, 0.037586
1221.721722, 0.014308, 0.081644, 0.039629
1225.225225, 0.014650, 0.076160, 0.041871
1228.728729, 0.015012, 0.071252, 0.044337
1232.232232, 0.015395, 0.066842, 0.047060
1235.735736, 0.015801, 0.062866, 0.050076
1239.239239, 0.016230, 0.059269, 0.053430
1242.742743, 0.016686, 0.056005, 0.057173
1246.246246, 0.017170, 0.053035, 0.061368
1249.749750, 0.017683, 0.050325, 0.066093
1253.253253, 0.018229, 0.047845, 0.071438
1256.756757, 0.018809, 0.045572, 0.077519
1260.260260, 0.019426, 0.043483, 0.084476
1263.763764, 0.020083, 0.041559, 0.092486
1267.267267, 0.020784, 0.039785, 0.101770
1270.770771, 0.021532, 0.038145, 0.112613
1274.274274, 0.022330, 0.036627, 0.125379
1277.777778, 0.023185, 0.035220, 0.140547
1281.281281, 0.024100, 0.033913, 0.158749
1284.784785, 0.025081, 0.032699, 0.180837
1288.288288, 0.026135, 0.031569, 0.207973
1291.791792, 0.027268, 0.030516, 0.241775
1295.295295, 0.028488, 0.029534, 0.284538
1298.798799, 0.029804, 0.028617, 0.339581
1302.302302, 0.031227, 0.027761, 0.411807
1305.805806, 0.032767, 0.026960, 0.508602
1309.309309, 0.034437, 0.026212, 0.641262
1312.812813, 0.036253, 0.025511, 0.827096
1316.316316, 0.038232, 0.024856, 1.091814
1319.819820, 0.040392, 0.024242, 1.468988
1323.323323, 0.042757, 0.023667, 1.983492
1326.826827, 0.045353, 0.023129, 2.586393
1330.330330, 0.048210, 0.022625, 3.044212
1333.833834, 0.051364, 0.022154, 3.031424
1337.337337, 0.054857, 0.021713, 2.558981
1340.840841, 0.058740, 0.021301, 1.956934
1344.344344, 0.063070, 0.020916, 1.448939
1347.847848, 0.067920, 0.020558, 1.077974
1351.351351, 0.073375, 0.020223, 0.817839
1354.854855, 0.079538, 0.019912, 0.635175
1358.358358, 0.086537, 0.019624, 0.504705
1361.861862, 0.094528, 0.019357, 0.409455
1365.365365, 0.103705, 0.019111, 0.338356
1368.868869, 0.114313, 0.018884, 0.284164
1372.372372, 0.126663, 0.018677, 0.242068
1375.875876, 0.141150, 0.018488, 0.208807
1379.379379, 0.158293, 0.018317, 0.182124
1382.882883, 0.178772, 0.018164, 0.160428
1386.386386, 0.203495, 0.018027, 0.142573
1389.889890, 0.233696, 0.017908, 0.127720
1393.393393, 0.271084, 0.017804, 0.115246
1396.896897, 0.318064, 0.017717, 0.104677
1400.400400, 0.378106, 0.017646, 0.095655
1403.903904, 0.456322, 0.017590, 0.087897
1407.407407, 0.560440, 0.017550, 0.081185
1410.910911, 0.702431, 0.017525, 0.075344
1414.414414, 0.901227, 0.017516, 0.070236
1417.917918, 1.187080, 0.017523, 0.065747
1421.421421, 1.607214, 0.017546, 0.061786
1424.924925, 2.226690, 0.017584, 0.058277
1428.428428, 3.093997, 0.017638, 0.055159
1431.931932, 4.088437, 0.017709, 0.052379
1435.435435, 4.688299, 0.017797, 0.049895
1438.938939, 4.360375, 0.017901, 0.047669
1442.442442, 3.416376, 0.018023, 0.045670
1445.945946, 2.479088, 0.018163, 0.043874
1449.449449, 1.781637, 0.018321, 0.042256
1452.952953, 1.304885, 0.018499, 0.040798
1456.456456, 0.981853, 0.018696, 0.039483
1459.959960, 0.758984, 0.018914, 0.038297
1463.463463, 0.601173, 0.019154, 0.037228
1466.966967, 0.486403, 0.019416, 0.036263
1470.470470, 0.400826, 0.019703, 0.035395
1473.973974, 0.335567, 0.020014, 0.034615
1477.477477, 0.284800, 0.020351, 0.033914
1480.980981, 0.244606, 0.020716, 0.033289
1484.484484, 0.212282, 0.021111, 0.032731
1487.987988, 0.185927, 0.021537, 0.032237
1491.491491, 0.164173, 0.021996, 0.031802
1494.994995, 0.146018, 0.022490, 0.031423
1498.498498, 0.130717, 0.023023, 0.031096
1502.002002, 0.117706, 0.023596, 0.030817
1505.505506, 0.106553, 0.024213, 0.030585
1509.009009, 0.096923, 0.024878, 0.030398
1512.512513, 0.088552, 0.025593, 0.030252
1516.016016, 0.081230, 0.026363, 0.030148
1519.519520, 0.074791, 0.027192, 0.030082
1523.023023, 0.069099, 0.028087, 0.030054
1526.526527, 0.064042, 0.029051, 0.030063
1530.030030, 0.059530, 0.030094, 0.030107
1533.533534, 0.055488, 0.031220, 0.030187
1537.037037, 0.051852, 0.032439, 0.030302
1540.540541, 0.048571, 0.033760, 0.030452
1544.044044, 0.045599, 0.035193, 0.030636
1547.547548, 0.042900, 0.036751, 0.030854
1551.051051, 0.040440, 0.038448, 0.031107
1554.554555, 0.038192, 0.040297, 0.031394
1558.058058, 0.036133, 0.042319, 0.031717
1561.561562, 0.034243, 0.044534, 0.032076
1565.065065, 0.032502, 0.046965, 0.032471
1568.568569, 0.030896, 0.049640, 0.032904
1572.072072, 0.029412, 0.052592, 0.033376
1575.575576, 0.028037, 0.055860, 0.033887
1579.079079, 0.026761, 0.059487, 0.034440
1582.582583, 0.025575, 0.063528, 0.035036
1586.086086, 0.024470, 0.068047, 0.035677
1589.589590, 0.023439, 0.073118, 0.036364
1593.093093, 0.022476, 0.078835, 0.037101
1596.596597, 0.021575, 0.085309, 0.037890
1600.100100, 0.020730, 0.092678, 0.038733
1603.603604, 0.019938, 0.101111, 0.039635
1607.107107, 0.019193, 0.110820, 0.040597
1610.610611, 0.018493, 0.122069, 0.041625
1614.114114, 0.017833, 0.135196, 0.042723
1617.617618, 0.017211, 0.150637, 0.043895
1621.121121, 0.016624, 0.168955, 0.045147
1624.624625, 0.016069, 0.190895, 0.046484
1628.128128, 0.015544, 0.217453, 0.047914
1631.631632, 0.015047, 0.249982, 0.049443
1635.135135, 0.014575, 0.290352, 0.051080
1638.638639, 0.014128, 0.341190, 0.052833
1642.142142, 0.013704, 0.406263, 0.054714
1645.645646, 0.013301, 0.491072, 0.056733
1649.149149, 0.012917, 0.603793, 0.058903
1652.652653, 0.012552, 0.756729, 0.061238
1656.156156, 0.012204, 0.968387, 0.063755
1659.659660, 0.011872, 1.265693, 0.066473
1663.163163, 0.011556, 1.683221, 0.069411
1666.666667, 0.011253, 2.247438, 0.072595
1670.170170, 0.010965, 2.916916, 0.076051
1673.673674, 0.010689, 3.473931, 0.079810
1677.177177, 0.010425, 3.569995, 0.083909
1680.680681, 0.010172, 3.128902, 0.088389
1684.184184, 0.009931, 2.461373, 0.093298
1687.687688, 0.009699, 1.851720, 0.098692
1691.191191, 0.009477, 1.387491, 0.104638
1694.694695, 0.009263, 1.054712, 0.111213
1698.198198, 0.009059, 0.818348, 0.118508
1701.701702, 0.008862, 0.648529, 0.126634
1705.205205, 0.008674, 0.524195, 0.135719
1708.708709, 0.008492, 0.431264, 0.145923
1712.212212, 0.008318, 0.360397, 0.157436
1715.715716, 0.008150, 0.305341, 0.170492
1719.219219, 0.007989, 0.261839, 0.185378
1722.722723, 0.007833, 0.226941, 0.202452
1726.226226, 0.007684, 0.198560, 0.222162
1729.729730, 0.007539, 0.175195, 0.245076
1733.233233, 0.007400, 0.155746, 0.271920
1736.736737, 0.007266, 0.139396, 0.303633
1740.240240, 0.007137, 0.125527, 0.341444
1743.743744, 0.007012, 0.113667, 0.386983
1747.247247, 0.006892, 0.103449, 0.442443
1750.750751, 0.006776, 0.094586, 0.510808
1754.254254, 0.006663, 0.086851, 0.596206
1757.757758, 0.006555, 0.080061, 0.704414
1761.261261, 0.006450, 0.074071, 0.843613
1764.764765, 0.006349, 0.068759, 1.025444
1768.268268, 0.006251, 0.064029, 1.266358
1771.771772, 0.006156, 0.059798, 1.588811
1775.275275, 0.006065, 0.056000, 2.020456
1778.778779, 0.005976, 0.052578, 2.585548
1782.282282, 0.005891, 0.049485, 3.275397
1785.785786, 0.005808, 0.046679, 3.985680
1789.289289, 0.005727, 0.044128, 4.468846
1792.792793, 0.005650, 0.041800, 4.463718
1796.296296, 0.005574, 0.039672, 3.974286
1799.799800, 0.005501, 0.037721, 3.264739
1803.303303, 0.005431, 0.035929, 2.579748
1806.806807, 0.005362, 0.034279, 2.020559
1810.310310, 0.005296, 0.032757, 1.594513
1813.813814, 0.005232, 0.031350, 1.277069
1817.317317, 0.005170, 0.030047, 1.040666
1820.820821, 0.005109, 0.028839, 0.863008
1824.324324, 0.005051, 0.027716, 0.727795
1827.827828, 0.004994, 0.026671, 0.623505
1831.331331, 0.004940, 0.025698, 0.542048
1834.834835, 0.004886, 0.024790, 0.477720
1838.338338, 0.004835, 0.023942, 0.426457
1841.841842, 0.004785, 0.023148, 0.385332
1845.345345, 0.004736, 0.022406, 0.352209
1848.848849, 0.004689, 0.021710, 0.325516
1852.352352, 0.004644, 0.021057, 0.304086
1855.855856, 0.004600, 0.020444, 0.287048
1859.359359, 0.004557, 0.019868, 0.273756
1862.862863, 0.004516, 0.019326, 0.263733
1866.366366, 0.004476, 0.018816, 0.256639
1869.869870, 0.004437, 0.018336, 0.252243
1873.373373, 0.004399, 0.017884, 0.250411
1876.876877, 0.004362, 0.017458, 0.251096
1880.380380, 0.004327, 0.017056, 0.254332
1883.883884, 0.004293, 0.016678, 0.260245
1887.387387, 0.004260, 0.016320, 0.269052
1890.890891, 0.004228, 0.015983, 0.281085
1894.394394, 0.004197, 0.015664, 0.296815
1897.897898, 0.004167, 0.015364, 0.316886
1901.401401, 0.004138, 0.015081, 0.342178
1904.904905, 0.004110, 0.014813, 0.373879
1908.408408, 0.004083, 0.014561, 0.413614
1911.911912, 0.004057, 0.014323, 0.463619
1915.415415, 0.004032, 0.014099, 0.527011
1918.918919, 0.004007, 0.013888, 0.608198
1922.422422, 0.003984, 0.013690, 0.713521
1925.925926, 0.003961, 0.013503, 0.852233
1929.429429, 0.003939, 0.013328, 1.038021
1932.932933, 0.003919, 0.013164, 1.291198
1936.436436, 0.003898, 0.013010, 1.641407
1939.939940, 0.003879, 0.012867, 2.128935
1943.443443, 0.003861, 0.012733, 2.796701
1946.946947, 0.003843, 0.012608, 3.649608
1950.450450, 0.003826, 0.012493, 4.547540
1953.953954, 0.003809, 0.012386, 5.107359
1957.457457, 0.003794, 0.012288, 4.951858
1960.960961, 0.003779, 0.012198, 4.195629
1964.464464, 0.003765, 0.012117, 3.281153
1967.967968, 0.003752, 0.012043, 2.494918
1971.471471, 0.003739, 0.011977, 1.901514
1974.974975, 0.003727, 0.011919, 1.472113
1978.478478, 0.003715, 0.011868, 1.162564
1981.981982, 0.003705, 0.011824, 0.936718
1985.485485, 0.003695, 0.011788, 0.768984
1988.988989, 0.003685, 0.011759, 0.642009
1992.492492, 0.003677, 0.011737, 0.544092
1995.995996, 0.003668, 0.011722, 0.467274
1999.499499, 0.003661, 0.011714, 0.406058
2003.003003, 0.003654, 0.011713, 0.356585
2006.506507, 0.003648, 0.011719, 0.316092
2010.010010, 0.003642, 0.011733, 0.282574
2013.513514, 0.003638, 0.011753, 0.254546
2017.017017, 0.003633, 0.011780, 0.230897
2020.520521, 0.003630, 0.011815, 0.210781
2024.024024, 0.003626, 0.011857, 0.193546
2027.527528, 0.003624, 0.011906, 0.178686
2031.031031, 0.003622, 0.011963, 0.165800
2034.534535, 0.003621, 0.012028, 0.154571
2038.038038, 0.003620, 0.012100, 0.144743
2041.541542, 0.003620, 0.012181, 0.136110
2045.045045, 0.003621, 0.012269, 0.128505
2048.548549, 0.003622, 0.012366, 0.121788
2052.052052, 0.003624, 0.012472, 0.115847
2055.555556, 0.003626, 0.012587, 0.110587
2059.059059, 0.003629, 0.012711, 0.105929
2062.562563, 0.003633, 0.012844, 0.101809
2066.066066, 0.003637, 0.012987, 0.098171
2069.569570, 0.003642, 0.013141, 0.094969
2073.073073, 0.003648, 0.013305, 0.092167
2076.576577, 0.003654, 0.013480, 0.089732
2080.080080, 0.003661, 0.013668, 0.087638
2083.583584, 0.003668, 0.013867, 0.085865
2087.087087, 0.003676, 0.014079, 0.084395
2090.590591, 0.003685, 0.014304, 0.083217
2094.094094, 0.003694, 0.014544, 0.082322
2097.597598, 0.003704, 0.014798, 0.081704
2101.101101, 0.003715, 0.015068, 0.081361
2104.604605, 0.003726, 0.015354, 0.081296
2108.108108, 0.003739, 0.015658, 0.081513
2111.611612, 0.003751, 0.015980, 0.082023
2115.115115, 0.003765, 0.016322, 0.082837
2118.618619, 0.003779, 0.016684, 0.083974
2122.122122, 0.003794, 0.017069, 0.085456
2125.625626, 0.003810, 0.017477, 0.087313
2129.129129, 0.003826, 0.017910, 0.089580
2132.632633, 0.003844, 0.018370, 0.092300
2136.136136, 0.003862, 0.018859, 0.095528
2139.639640, 0.003880, 0.019379, 0.099328
2143.143143, 0.003900, 0.019932, 0.103781
2146.646647, 0.003921, 0.020520, 0.108986
2150.150150, 0.003942, 0.021147, 0.115064
2153.653654, 0.003964, 0.021815, 0.122166
2157.157157, 0.003987, 0.022529, 0.130480
2160.660661, 0.004011, 0.023290, 0.140243
2164.164164, 0.004036, 0.024105, 0.151756
2167.667668, 0.004062, 0.024976, 0.165404
2171.171171, 0.004088, 0.025910, 0.181691
2174.674675, 0.004116, 0.026912, 0.201274
2178.178178, 0.004145, 0.027989, 0.225033
2181.681682, 0.004175, 0.029148, 0.254160
2185.185185, 0.004205, 0.030397, 0.290295
2188.688689, 0.004237, 0.031744, 0.335741
2192.192192, 0.004270, 0.033202, 0.393797
2195.695696, 0.004305, 0.034780, 0.469292
2199.199199, 0.004340, 0.036494, 0.569456
2202.702703, 0.004376, 0.038357, 0.705354
2206.206206, 0.004414, 0.040388, 0.894210
2209.709710, 0.004453, 0.042607, 1.162942
2213.213213, 0.004494, 0.045038, 1.552249
2216.716717, 0.004535, 0.047707, 2.115339
2220.220220, 0.004578, 0.050647, 2.885903
2223.723724, 0.004623, 0.053895, 3.754746
2227.227227, 0.004669, 0.057494, 4.297827
2230.730731, 0.004717, 0.061496, 4.069007
2234.234234, 0.004766, 0.065965, 3.272916
2237.737738, 0.004817, 0.070973, 2.428775
2241.241241, 0.004869, 0.076610, 1.773530
2244.744745, 0.004923, 0.082985, 1.313699
2248.248248, 0.004979, 0.090232, 0.997039
2251.751752, 0.005037, 0.098514, 0.776316
2255.255255, 0.005097, 0.108037, 0.618971
2258.758759, 0.005159, 0.119058, 0.504009
2262.262262, 0.005223, 0.131905, 0.418001
2265.765766, 0.005289, 0.146999, 0.352245
2269.269269, 0.005358, 0.164886, 0.300985
2272.772773, 0.005428, 0.186291, 0.260327
2276.276276, 0.005501, 0.212179, 0.227578
2279.779780, 0.005577, 0.243866, 0.200835
2283.283283, 0.005655, 0.283175, 0.178728
2286.786787, 0.005736, 0.332680, 0.160252
2290.290290, 0.005820, 0.396088, 0.144657
2293.793794, 0.005907, 0.478870, 0.131376
2297.297297, 0.005997, 0.589270, 0.119974
2300.800801, 0.006090, 0.739980, 0.110113
2304.304304, 0.006186, 0.950825, 0.101527
2307.807808, 0.006286, 1.252648, 0.094005
2311.311311, 0.006390, 1.690849, 0.087378
2314.814815, 0.006497, 2.318791, 0.081509
2318.318318, 0.006609, 3.144713, 0.076286
2321.821822, 0.006724, 3.972363, 0.071617
2325.325325, 0.006844, 4.299910, 0.067427
2328.828829, 0.006969, 3.839000, 0.063651
2332.332332, 0.007099, 2.980856, 0.060237
2335.835836, 0.007233, 2.186017, 0.057139
2339.339339, 0.007373, 1.596700, 0.054319
2342.842843, 0.007518, 1.187914, 0.051745
2346.346346, 0.007670, 0.905976, 0.049390
2349.849850, 0.007827, 0.708255, 0.047228
2353.353353, 0.007991, 0.566286, 0.045239
2356.856857, 0.008162, 0.461827, 0.043405
2360.360360, 0.008340, 0.383179, 0.041710
2363.863864, 0.008526, 0.322717, 0.040142
2367.367367, 0.008720, 0.275361, 0.038686
2370.870871, 0.008922, 0.237650, 0.037334
2374.374374, 0.009134, 0.207175, 0.036075
2377.877878, 0.009355, 0.182222, 0.034901
2381.381381, 0.009586, 0.161551, 0.033805
2384.884885, 0.009828, 0.144247, 0.032780
2388.388388, 0.010081, 0.129624, 0.031821
2391.891892, 0.010347, 0.117162, 0.030921
2395.395395, 0.010626, 0.106458, 0.030077
2398.898899, 0.010918, 0.097201, 0.029284
2402.402402, 0.011225, 0.089143, 0.028538
2405.905906, 0.011548, 0.082089, 0.027835
2409.409409, 0.011887, 0.075879, 0.027173
2412.912913, 0.012245, 0.070386, 0.026549
2416.416416, 0.012622, 0.065504, 0.025960
2419.919920, 0.013019, 0.061149, 0.025404
2423.423423, 0.013439, 0.057247, 0.024878
2426.926927, 0.013882, 0.053739, 0.024381
2430.430430, 0.014351, 0.050574, 0.023910
2433.933934, 0.014848, 0.047711, 0.023465
2437.437437, 0.015375, 0.045113, 0.023044
2440.940941, 0.015934, 0.042749, 0.022644
2444.444444, 0.016528, 0.040592, 0.022266
2447.947948, 0.017160, 0.038621, 0.021908
2451.451451, 0.017834, 0.036815, 0.021568
2454.954955, 0.018553, 0.035157, 0.021246
2458.458458, 0.019321, 0.033632, 0.020941
2461.961962, 0.020143, 0.032228, 0.020651
2465.465465, 0.021024, 0.030932, 0.020377
2468.968969, 0.021969, 0.029735, 0.020118
2472.472472, 0.022986, 0.028627, 0.019872
2475.975976, 0.024081, 0.027602, 0.019639
2479.479479, 0.025263, 0.026651, 0.019419
2482.982983, 0.026541, 0.025769, 0.019211
2486.486486, 0.027927, 0.024950, 0.019014
2489.989990, 0.029432, 0.024190, 0.018829
2493.493493, 0.031070, 0.023483, 0.018654
2496.996997, 0.032858, 0.022826, 0.018489
2500.500501, 0.034814, 0.022215, 0.018335
2504.004004, 0.036961, 0.021648, 0.018189
2507.507508, 0.039323, 0.021120, 0.018053
2511.011011, 0.041931, 0.020630, 0.017926
2514.514515, 0.044820, 0.020176, 0.017807
2518.018018, 0.048031, 0.019755, 0.017697
2521.521522, 0.051615, 0.019365, 0.017595
2525.025025, 0.055630, 0.019005, 0.017501
2528.528529, 0.060149, 0.018673, 0.017414
2532.032032, 0.065259, 0.018368, 0.017336
2535.535536, 0.071067, 0.018089, 0.017264
2539.039039, 0.077706, 0.017834, 0.017200
2542.542543, 0.085340, 0.017603, 0.017142
2546.046046, 0.094178, 0.017394, 0.017092
2549.549550, 0.104483, 0.017208, 0.017049
2553.053053, 0.116596, 0.017043, 0.017012
2556.556557, 0.130958, 0.016899, 0.016982
2560.060060, 0.148156, 0.016776, 0.016959
